timestamp	ibi	hf-hrv	posterior_alpha	frontal_alpha	frontal_theta	beta	gamma	state
316	-0.9598102828874313	1.2754706676045615	-0.5748139964603628	-0.5505594634405457	-0.2626881461349158	-0.12950592002894973	-0.34367168447914886	0
317	-0.8180925758603195	1.2935597501147402	-0.5916969355954523	-0.6395056515101329	-0.14180740295848535	-0.2571647025203232	-0.2776990898880772	0
318	0.045578834684944156	1.256358363477531	-0.6764325958903055	-0.5107246153681494	-0.22876906844052558	-0.4344218286787343	-0.17198125786616403	0
319	-0.7772116343716434	1.1788175716164142	-0.6986728709272257	-0.47005872254160574	-0.29159792749327385	-0.40065099083244	-0.10767869380622644	0
320	-0.4977454789679936	1.070160006848399	-0.3666895790715336	-0.24904142358336323	-0.25769112041732484	0.4081995769247394	0.21497621849481519	1
321	0.09644603822025602	0.9433045152545876	-0.31387547759460777	-0.03943158450721178	0.056224255717797766	0.3966037544435715	0.4103419155458562	1
322	0.310894385365161	0.8287386737532328	-0.11605180304780291	0.013121691766471806	-0.051705275367554177	0.6689459809020142	0.5249622283361206	1
323	-0.2969071115327141	0.7774599669510611	-0.17507069633927094	-0.10774098990213078	-0.6150988381317715	1.0106401894107795	0.43178280825225507	1
324	-0.6929799621214505	0.8216364103374308	-0.6863707132561759	-0.6180579647779965	-0.4838358396793924	-0.04597556606973012	-0.09009023841822662	0
325	-0.42824073810682917	0.928749527763993	-0.6584797839729631	-0.6350397162648522	-0.4190636222578487	-0.12625669202750525	-0.21562236244456995	0
326	0.32396118994305373	1.0453713372910298	-0.5934241995597253	-0.5238145379449264	-0.3816441170807951	-0.268480326612695	-0.1375747214759068	0
327	0.8584136431107091	1.1377852989165476	-0.6234179046126824	-0.5879091043153578	-0.4426226850521257	-0.5104485888043083	-0.21666360982102234	0
328	1.2528748191301151	1.186057192071218	-0.6927695877907164	-0.5676098535519727	-0.1888803882273388	-0.2247403872081721	-0.1765160463057281	0
329	0.3317250241618863	1.1798707960675416	-0.7201499687801616	-0.41432072078293936	-0.03243755352772526	-0.18878991717963475	0.006609072055015834	0
330	0.8579061696308194	1.1176321852351339	-0.46842684670019386	-0.23765142068346856	-0.5572842480368899	-0.1861385959015128	-0.04229789756024063	0
331	1.343359380690397	1.0055763984203538	-0.3538270453598393	-0.27360361628732466	-0.27520555812930564	-0.02634579392413948	-0.24911437730382963	0
332	0.24302554519426364	0.8556051151224823	-0.41765180859456924	-0.4122104559544058	-0.23988902670241152	-0.15409311808484114	-0.25950446366573027	0
333	-0.049272803932252175	0.6840850058386164	-0.3033904748835821	-0.3334866680073891	-0.6313882431054937	-0.3609653040588101	-0.15696280894222056	0
334	-0.19015407225882025	0.5144956078463376	-0.397954308297515	-0.24540698428101432	-0.5890320065751797	0.08550061456951341	0.24980192338249543	1
335	0.25994430299516047	0.37454439119446153	-0.4164123425218093	-0.23220330158220465	-0.3412767173483528	0.258559840592656	0.31197977969761226	1
336	-0.4330999879356972	0.27125950778583174	-0.4203296027174258	-0.41873125099492675	0.0108513865117387	-0.05292806377012119	-0.029457722891171878	0
337	-0.1747845111364749	0.1987070804024795	-0.6632546721491674	-0.748401021499944	-0.10793237153515836	-0.4048282870873505	-0.10208303590782501	0
338	0.12452666246097703	0.16283842538763288	-0.7633178238934211	-0.7749435046333135	-0.46955097205976304	-0.5313715543852883	-0.19080522545308087	0
339	-0.1866680609672624	0.1667391320338606	-0.6746955301424494	-0.644134160408693	-0.47775357099294374	-0.39331994581285024	-0.1763942762097272	0
340	-0.05694610896247924	0.205065704623652	-0.6541083494861969	-0.5528753061802505	-0.43463111065444776	-0.4607377132191856	-0.14780005456697132	0
341	0.35289100347424984	0.2782542744102851	-0.6701605915712071	-0.6008402209096262	-0.32687329683621547	-0.34067368810685006	-0.1655491571699117	0
342	0.7905384276448083	0.3793093320707158	-0.04663705362373376	-0.1224520764865194	-0.027232700624944886	0.5222417803813314	-0.09999380404558093	2
343	0.8214216315559036	0.48485229592118784	0.0008807274771943065	-0.04307062808882158	-0.11141258941867714	0.3764310531890734	-0.1978640615120363	2
344	0.867099344982734	0.5746465202272684	-0.3778635759778689	-0.35821846805841134	-0.2755556302058667	-0.33602739617615873	-0.274167525954795	0
345	1.275125873646954	0.6366785206309986	-0.4704465881054378	-0.457387498683908	0.15483683266298018	-0.2131098532966529	-0.1742083424476357	0
346	0.9889835093469798	0.6642475754022281	-0.636294430919042	-0.6966402077257996	0.1354240318250838	0.03559942094038073	-0.20807371652113468	0
347	0.10120200827058598	0.6558476296621131	-0.3937655019557135	-0.622332739959608	-0.3767954889729354	-0.1503161867302357	-0.24348342755194097	0
348	0.5136950685932954	0.6154465507763085	-0.3205466456689488	-0.440715034911205	-0.4850121711605249	-0.2876319638418503	-0.17028314050404245	0
349	1.132691583464828	0.553155128995486	0.1652652991210489	0.10172166314553328	0.285536049758114	0.34775610272154983	-0.28490282071764067	2
350	1.2803510654073234	0.4898389977307506	0.7055465720851369	0.5628707737805664	2.8980610002499585	0.2618363457984656	-0.4345987082435547	3
351	0.7177236336333478	0.4512293046556365	0.11358412950548072	0.22787152855604992	2.583337880837879	-0.6539086081187288	-0.43938589113486703	3
352	-0.1526367363982048	0.4514791783431043	-0.3989563636989335	-0.19889342737439633	0.7545571789832816	0.030394951226034108	-0.23533561668192654	2
353	0.3277621408063172	0.4789535036239093	-0.2666045842451521	0.17673868865519646	0.8499197702799218	0.5177780846399	0.013914202989385784	2
354	0.5863249790505219	0.5090095110188776	0.21921300227203175	0.6284672645586646	0.7304374987051435	0.4002859649883539	-0.18895996083076091	2
355	0.7721304009380396	0.5265915152689439	0.25467960365675063	0.38931733887527864	0.28949905407566384	0.21693029880462147	-0.34219164764181764	2
356	-0.03805738501473129	0.5261005478917218	1.0331666268200281	1.7058045515993236	5.471437851023195	0.8552190524940609	-0.08434548032277504	3
357	-0.12216537654238559	0.5090518609846583	0.95453711955352	1.5316675099127852	6.586050586222223	1.1460811334841385	0.16165228586777394	3
358	-0.3495568475426793	0.4815602592089948	-0.3045282304281217	-0.2522950792325485	1.0574651262317336	-0.013855519144779617	-0.034663967735878494	2
359	-1.0321596803657884	0.44980403152387405	-0.3342309475650203	-0.2959484472248914	0.1509335740926598	-0.23814408633084308	-0.22480733354430107	2
360	-0.9554521312434714	0.42385547656402445	-0.3502460040439845	-0.3782075587970618	-0.14403926682833107	-0.3573390043562996	-0.12362360148465017	2
361	-0.004457030385862798	0.4205658401967845	-0.12647807401053174	-0.36858824326720435	-0.1573359014917289	0.20295483988122617	0.03115298597351725	2
362	0.2859963083752782	0.44169241746782517	-0.10606223890275157	-0.20521069568229244	-0.059590045831371084	0.6048654732280244	0.3543528618064225	2
363	0.6982585830199647	0.47556606028235676	-0.05402891570711504	0.031513233575626604	0.01969430852667601	0.42911062339869155	0.7203115478025912	2
364	0.11908853584849474	0.5182049484836193	0.49056932057308766	0.9031109536290872	0.03856664410497342	0.18326251369138793	0.5297412294397313	2
365	0.12964857444276606	0.573862438940824	0.46469317593805703	1.0043722919487452	-0.0725034160228891	0.011817824489047286	-0.045062716462860475	2
366	0.24307654755402477	0.6430644072854362	-0.07711490445754705	0.045746990508842754	-0.036299918498385084	-0.09205977700875466	-0.3804720300113195	2
367	0.26799502548782744	0.7080503533623718	-0.29853017649332414	-0.0954269602517292	0.0006708459766262775	-0.514143866855086	-0.3316107275450754	2
368	-0.43183512941296265	0.7483406353794352	-0.07356929446004062	0.0949240117420438	-0.1369713826799459	-0.40168660331608846	-0.23358087732650284	2
369	-0.8077645980031049	0.7564921557775308	0.015979476632889844	-0.12046313175376114	0.03712645708472453	0.11493024465235292	-0.17929821199411372	2
370	0.4722250498490183	0.7343659054744208	-0.2612053306729231	-0.24469454937583923	-0.10497716665628253	-0.22617399033500168	-0.18865940950978277	2
371	0.8604256862043695	0.692274201619715	0.21186039788478556	0.013740135946927311	-0.4930395402746825	-0.5846389185489875	-0.29033799134602745	2
372	0.3936865160103004	0.6488173127922818	0.4267456664292081	0.3365617922594648	-0.2356754320512931	-0.5109357273545012	-0.2578174653098678	2
373	0.13533023732323715	0.6147170891685695	-0.19058729396314755	-0.012131626763060881	-0.17197754181396552	0.05449410498538538	-0.14977125684621667	2
374	0.5591815231709254	0.5897632008137476	-0.3788760480503638	-0.5248814324354734	-0.05087256350181762	0.15870430483785045	0.023721260475119358	2
375	0.7262869298418896	0.5638982549159668	-0.39389451162198613	-0.44594134907802224	-0.1794494820397283	-0.19056795141836952	0.2941490270659523	2
376	-0.44453599205935534	0.5243538305629052	0.6494889478548915	0.7746336689251291	0.31917543681990007	0.2967071197918238	0.07552911575367874	2
377	-0.7177658339198115	0.4689180069494494	2.1217366426821513	2.670650619836288	2.09153543763526	1.0704877916119506	-0.36986740758545295	3
378	-0.587574660204971	0.3991755460397346	2.228446998482867	2.284954279385823	1.931786820696689	0.73973049789741	-0.41995010955708956	3
379	-0.2686237529118478	0.3188243378981628	1.33652928628861	0.6670668038001009	0.2562828151951788	-0.2853722184893088	-0.3298588594905992	2
380	-0.3296008992163302	0.2333479661064274	1.1434484898366424	1.0407463261640428	-0.3399850472372401	-0.5662036954085357	-0.28546135675146006	2
381	-0.6922289523735772	0.14891382847914167	0.9859075223058139	1.001927136984362	-0.40394063562478066	-0.28755140577241467	-0.2674309644771711	2
382	-0.06795496832290215	0.06595772290778891	0.22965471279454805	-0.004118957189076488	-0.46713882647373256	-0.3356188829181052	-0.3960475423715262	2
383	0.32935596454970706	-0.02007760106204961	-0.24131439420740328	-0.3022289133581996	-0.6475834211514626	-0.843347026732022	-0.617880773521542	0
384	-0.09119036838366126	-0.10948385823987444	-0.4408590395604454	-0.44165520753205656	-0.618184078744457	-0.8547345477217962	-0.5662382089244872	0
385	-0.9806421967431456	-0.1969345344510363	-0.16446642823353952	-0.16969694083410153	-0.3009020788161325	-0.8621016037711926	-0.5642243073811152	2
386	-1.1802756334284008	-0.2750772773493111	-0.06766254703084842	0.07050173756862509	0.03691640050717539	-0.839962783110898	-0.6697607307894291	2
387	-0.8908448919810291	-0.34194446060057987	-0.024726495970841256	0.13904249613836817	0.021137234698227442	-0.302282069702898	0.09116896185649939	2
388	-0.4331522653544831	-0.4006202771961551	-0.09894078480378514	-0.008613981093102805	-0.3602948193594802	-0.01385746177695072	0.5372068751536048	2
389	-0.5135370846175891	-0.4503394879599507	-0.29345141122756574	-0.1616021969368585	-0.30835240582839807	-0.447893106769778	-0.1463654850335413	2
390	-1.0344458611433405	-0.48174617528212066	0.33035545452457615	0.7602633916295237	1.0365664714305332	0.004967680779987165	-0.6230496251764186	2
391	-1.0684147078216548	-0.47529830393772493	0.270207597726087	0.6616452073755204	1.6214863701467142	0.04074555571849699	-0.8179037568690345	2
392	-1.0463523620360204	-0.4164579498598586	-0.3331884724694205	-0.3567370771162217	0.5696881765289511	-0.765267036546091	-0.7946222504600635	2
393	-0.8879454078270318	-0.3031153612771419	-0.3767190528487495	-0.45325828413142394	-0.13205658855730656	-0.9642735888638869	-0.7499193017099482	0
394	-0.7942183712431897	-0.14782331601614104	-0.49142590506294176	-0.6214387517104784	-0.2565805025183153	-1.0329662142328067	-0.7628761839757381	0
395	-0.9952161210527907	0.028143981633719794	-0.43672954793875624	-0.6465155236748945	-0.28456043666946973	-0.6629418436932202	-0.62692852087244	0
396	-0.8418558503449113	0.2071607058996515	0.2852477647717296	0.05439548853314516	0.5043400350312347	2.498932945866832	1.948306059171898	1
397	-0.45492517274832056	0.3732107188717995	0.2563994608348591	0.07708318347079578	0.47497984928004744	3.3036842204456156	2.856959438694751	1
398	0.0498018300754398	0.5133397613470447	-0.2994680654676549	-0.1003886369838838	-0.41407748239317343	0.5915071557726971	0.6474942748881939	1
399	0.1962423556189792	0.6183787142693512	-0.37167023676424565	-0.17784437448087453	-0.09961647132818023	-0.0777791448837589	-0.14467918771518545	0
400	-0.7703377913310987	0.6849481263861301	-0.5312179720404965	-0.5808654197297795	0.1198407930879346	-0.020860396080078156	-0.2936771909454219	0
401	-0.3863473997763169	0.7173795949364755	0.23873460686696457	0.049681588087375106	0.06787805073453869	0.09841535829411847	-0.5129003893408806	2
402	-0.3320732386070885	0.7190786308754527	2.965257764891625	2.13584758328717	2.966300516677268	1.1539612014492369	-0.6446984096472533	3
403	-1.0750552150661719	0.6864097293715379	2.6938339843942374	1.7833626150819588	3.176522553127662	1.1813192456248154	0.5250474329924657	3
404	-0.7988940125768204	0.6177384883588211	2.7902033725330355	2.552159282757787	1.7268601478458965	0.368622397434594	0.40341259470128826	3
405	-1.1529026669297728	0.5178213410743847	4.362757194204374	5.244122394559491	3.1750396672142296	0.8714778619517782	-0.5024654929249872	3
406	-1.4541876318510503	0.3950075601195636	2.2481330094800662	3.0699029969541867	3.1474675537527186	0.7435805739479692	-0.5124806819321536	3
407	-1.280576874189023	0.25957943978636977	0.22698141897074883	0.21978589882261818	1.1317947302329383	-0.21750732681747065	-0.8112341308715764	2
408	-0.4199452042871909	0.12299653378788464	-0.41478326048415703	-0.4355010359003455	-0.6060102248266593	-1.038266092376139	-0.867977084408035	0
409	0.14068548510105505	-0.0019446284386236395	2.326658758816871	2.4769862001916154	0.23959229788396708	0.009027304752927703	-0.9092652881547898	3
410	-0.18487915319766968	-0.09716304212746928	6.064097254937018	6.593545431280764	1.1334000930456791	1.0123393620486645	-0.8433219745369327	3
411	-0.8236926349651331	-0.137384363137484	4.329558335996858	4.888480249211997	1.409154950704839	-0.01039062022854678	-0.8481437008838287	3
412	-1.0186032531339415	-0.1275948132182613	0.5742613430197127	0.729549812519043	0.9189594063023008	-0.7282009241767579	-0.9226837169680822	2
413	-0.910131434335156	-0.10022997697533204	-0.43883084064479755	-0.5524664521363969	-0.17544168150373549	-0.819293406210351	-0.8568707074878659	0
414	-0.637126002857759	-0.07295756697860742	-0.3951762084167882	-0.5214059569568305	-0.6675039686565285	-0.9424290785721539	-0.7692223108237162	0
415	-0.6758673953533244	-0.04825109577942527	0.869323056651383	1.5955606421668218	-0.17925825037346516	-1.0136739218964594	-0.8257319573117309	3
416	-1.1275034917549602	-0.029071885878092944	2.135315697548787	2.641133549121115	0.5351884000752987	-0.7148488859180943	-0.8677167960575717	3
417	-0.8452258312679433	-0.02379473709522161	1.530318355366905	0.930130989331317	0.8910535473139527	-0.5274774295123886	-0.8142719712248558	3
418	-0.27516863073172826	-0.03473369277957986	0.2241752951489549	0.03311411703260554	0.8650133838961576	-0.8410325979555408	-0.7320718198212273	2
419	0.03095135789751784	-0.05346682755606663	0.22920902951531674	0.6609124561869366	0.7753750298371999	-1.0143214094084412	-0.7814748300325158	2
420	-0.6378374857768111	-0.06712029396197405	0.6515274331592837	0.9757679974909464	0.3600058916713814	-0.8196574233432695	-0.8103909825443248	2
421	-0.18088949360319395	-0.07482704450307294	-0.04408469864092258	-0.025761103885377258	-0.3552424248346316	-0.7322685306187268	-0.6933242312634432	2
422	-0.01199390410364429	-0.08290710609227314	-0.3905692793440275	-0.4971036585656662	-0.4563998699167793	-0.819598730163253	-0.7418689666634296	0
423	0.014283786718529158	-0.09270910787268162	-0.3088960645367224	-0.5533552531191718	-0.4185595212884008	-0.10324065029227018	-0.21958794786923325	0
424	-0.8183743638981624	-0.1064654233210086	-0.2839289560060801	-0.2268929844147292	-0.3396854824479945	0.16791670390270008	0.39747892706203025	2
425	-0.7257426029907723	-0.12926655929736997	-0.23670024382306415	0.21497853075008092	-0.16675452590436154	-0.5284029338186051	-0.15252495905279073	2
426	-0.700523211134215	-0.16396529085712347	0.1279767861418352	0.5843693920951074	-0.06081595909945697	-0.652996408998237	-0.7436219407426787	2
427	-1.2403411125516624	-0.20656983389004366	0.3832400939989617	0.8702431534569666	-0.10442767685381824	-0.2747058155188472	-0.8549364931507273	2
428	-1.4560007657415361	-0.24298281896855872	0.038390201545401965	0.4894390136317083	0.2583181311479856	-0.4071092885375538	-0.9252113153507112	2
429	-1.1007017516859312	-0.26370348740648514	-0.0860485781120245	-0.07862001219036764	0.06399728980299554	-0.52384626132411	-0.6193501092148971	2
430	-1.069458981138329	-0.273636892919029	0.14112760594824342	-0.12534253419706776	0.08048092479615576	0.13668089617621898	-0.1585357777604524	2
431	-0.6412240424667746	-0.27592546635673804	4.942896584860023	4.196757419655437	0.5433131799179587	0.6364815752833933	-0.31013616097577956	3
432	-0.24816033110560506	-0.26494549666101697	5.077865081812203	4.563251033980152	0.14502374444323582	0.22714197102522185	-0.5968431576301649	3
433	-0.08126658422776364	-0.22578885136306387	0.08128861339017468	0.7003761404105063	-0.21673853449646363	-0.6393765811661679	-0.6822789720666984	2
434	-0.4825199995120388	-0.15586078162109326	-0.4671071885788854	0.15191622782340597	-0.46624075384185265	-0.8538318471404442	-0.7150452586912253	2
435	-0.762515304398487	-0.07019010932111149	-0.5702366223626308	-0.45397181226750666	-0.5675767304122097	-0.961162658743911	-0.7786866355006123	0
436	-0.5891276820605404	0.02321661879224298	-0.5321608538845479	-0.6504566209320297	-0.4971810240773221	-1.1741799256359002	-0.9535322050478924	0
437	-0.044636689427453094	0.129440449546131	-0.470026901692823	-0.5352659636444523	-0.4192050898423758	-1.2182036995817795	-0.9444646912558826	0
438	-0.5038147597828594	0.2593739742321089	-0.6005917085153762	-0.5710388572605033	-0.4263879213654949	-1.1034479770480314	-0.8408925520302837	0
439	-0.8980107235313626	0.40825951240568575	-0.7128676937065812	-0.8218221942533629	-0.682957879499042	-0.837379545366619	-0.6701896067790422	0
440	-0.5700285733786279	0.5574642105430953	-0.6428865823679674	-0.7712969036285127	-0.6516048166781649	-0.924527532730247	-0.6599409349982066	0
441	0.09078477628373677	0.6925448502059185	-0.615079180051279	-0.6595830091933849	-0.4859095202634804	-0.9212004990836701	-0.6751705176148082	0
442	0.5569718459330945	0.8042846235128525	-0.7466720521318765	-0.7524056314528738	-0.19104846377366488	-0.8428578884764159	-0.5953766062503498	0
443	0.6357016386210346	0.8870194018037586	-0.6920816004720456	-0.7358838327884998	0.036912310077675765	0.5296358075808835	0.9778508039512397	1
444	0.007579526524264522	0.9387495644341068	-0.6106399777777214	-0.674149866751463	-0.2877750496293439	0.8051376526481258	1.1318243410739057	1
445	0.6665249147593785	0.9614337426469033	-0.5451736149910905	-0.6259036970192585	-0.4445167746582143	-0.5157998003221826	-0.3369123372434118	0
446	1.0658517159026353	0.9612172404331653	-0.603536590808562	-0.6150896591888586	-0.4052823937172745	-0.7349251786734929	-0.5553938708682591	0
447	0.5132602734760999	0.9496852521963787	-0.7635686205119643	-0.7245665441733541	-0.5118348653421647	-0.9342342013801611	-0.7802983688397359	0
448	0.36411407274576435	0.9448974293028977	-0.7294860623442182	-0.7285241952750228	-0.4597501215440598	-0.31489493811886715	-0.05667562142101934	0
449	0.6305376496924221	0.9647369550016491	-0.6307728465286982	-0.7006546887377927	-0.2462615961791521	0.2886052422253021	0.22661666770793557	0
450	0.6823636975917876	1.0057645880721306	-0.5863387855735855	-0.7602472771391586	-0.21954159545551566	0.04566002033610488	-0.2824618323387026	0
451	-0.03599178944327683	1.0427481328380181	-0.6587960564081341	-0.7544915890746712	-0.21909605494486503	-0.13940825809861584	-0.09552269152623098	0
452	0.14799539831779063	1.0553372357441664	-0.7068033839681716	-0.7535080215380676	-0.28176197773314743	-0.1369683110776145	0.36567799953189106	0
453	1.2772628725221495	1.037185712264804	-0.6861099207150317	-0.8417718535237765	-0.3185331315701143	-0.09853336712611228	0.15032850998091868	0
454	1.3060792058027746	0.9957220109661452	-0.6808490358422721	-0.8023088409252368	-0.06691277789125545	-0.21414366488791484	-0.29018146240596254	0
455	0.24955257218815857	0.9491267797504184	-0.6353657411794783	-0.6680175733874775	0.2902638371176885	-0.2328592364087603	0.013514371567999079	0
456	0.244823378376789	0.8980286194475253	-0.6207373639152961	-0.6511219895106126	-0.09138024219232598	0.06034428204775303	0.5324164715648805	0
457	0.49264766976746366	0.8284592907562216	-0.680575792025309	-0.6909839746053129	-0.40637481246242296	-0.03729098266572477	0.11788307211573718	0
458	0.296764181585685	0.7348298058448711	-0.6471015142543126	-0.4836221349852801	-0.3427705783651407	-0.4125775403054134	-0.5584647437039227	0
459	-0.6973444890603833	0.616812877090681	-0.6596173341778769	-0.5372478873178056	-0.6433499098729136	-0.7371526131688899	-0.6267078203718891	0
460	-0.8354040518316295	0.4783775583869682	-0.714808273191718	-0.6935428351949354	-0.6366516789030982	-0.9805586654735586	-0.6363514627269319	0
461	-1.2877631066832662	0.32835306120399466	-0.6706614523272888	-0.6643408575009137	-0.5075299101188702	-0.8813515076014928	-0.6534061558078554	0
462	-1.4343158374183365	0.18222456633957745	-0.6148573171662769	-0.6306066567865494	-0.20846560214247345	-0.6286661391300107	-0.6042183327787358	0
463	-1.0109299481037082	0.06712336874196802	-0.4615596115749906	-0.5244012286786538	-0.22428425873514432	-0.7030189658540488	-0.5945101153287303	0
464	-1.2244156257076093	0.01451883953548245	-0.2037411576857161	-0.2508901833361745	-0.6001418336154418	-0.8721070961021624	-0.6802572666897657	0
465	-0.7360552801400484	0.033961553661438666	-0.31734118552152896	-0.3093071944268617	-0.7340924831734595	-0.9653213751881365	-0.7070163984517752	0
466	-0.678108949066038	0.11621496453867283	-0.4525939196163463	-0.5714327653921046	-0.8028483714815493	-0.6954328424908871	-0.8104525511309044	0
467	-1.1037389422113835	0.2422280052870637	-0.3999724998571849	-0.564698820070496	-0.6980328136587095	-0.26637076842788304	-0.7689900198434618	0
468	-1.407043600580292	0.39052622702021916	-0.5570914507695938	-0.5819830172352347	-0.3419196109263995	-0.43482276206364195	-0.6946185985187635	0
469	-1.2350929697293749	0.5539338459988823	-0.6882825874341807	-0.6277941207354819	-0.1786051756544972	-0.7625088353972841	-0.7068550597512393	0
470	-0.6688150440535299	0.735871637955223	-0.6485247712821128	-0.6030079930023542	-0.3430572067949885	-1.0103998535999004	-0.7158718247021594	0
471	-0.0025571924837242514	0.9268460008259753	-0.4989400317179646	-0.4233930871441682	-0.11039910038384186	-0.9979281331516643	-0.6505212862207334	0
472	-0.18729666505165912	1.1074816299958778	-0.5106861602004673	-0.4651272673754359	-0.17393242119203967	-0.8603921150777962	-0.5652256430045677	0
473	-0.23761431816027576	1.2635432877590629	-0.616001020604465	-0.6546127033794238	-0.45906772722878325	-0.7662977457920547	-0.7377148109187552	0
474	0.6144744564769563	1.3798395985414322	-0.6105779897816045	-0.6687339184938853	0.2095882548234261	-0.7837546298037503	-0.7895608023240477	0
475	1.1538295114793025	1.4465126808900972	0.4161174088327993	0.37575382772516847	2.1047102383570615	-0.5368904999661152	-0.7414528504122825	3
476	-0.1120630841272599	1.4611741300890435	0.5746359900569707	0.6568484559954457	2.552865227352188	-0.5274590349433199	-0.76628258771459	3
477	-0.1465853064092567	1.4261706790838533	-0.3193353280901866	-0.25387059978056215	0.8194960238462501	-0.8293274127376091	-0.8086503511136686	2
478	0.10036429451105332	1.3477926310912285	-0.5567320832681879	-0.6362504892142118	-0.13966674112733624	-1.028812897005312	-0.9351226678780682	0
479	-0.22967580085916653	1.2353231796522834	-0.11844577090595575	0.07221483050675363	-0.4536307639965515	-1.0371380179696574	-0.9481653436137419	2
480	-0.8000033139022616	1.0999481590929625	-0.0725719097274944	0.1415108679384729	-0.6111787883957129	-0.8840013876075932	-0.9021879910082827	2
481	-0.7479337297348688	0.9539679917217547	-0.3649066197924498	-0.3709946071226465	-0.16736085922648028	-0.9100730059807028	-0.9193318668999558	0
482	-0.11764146722912376	0.815571748136979	-0.1452833553912262	-0.18429595894027134	-0.14300666672252552	-0.689673413017343	-0.9259710736947423	0
483	0.6401694453385296	0.6996679440002179	-0.11251909702255276	-0.38694589471933405	-0.379700642112854	-0.5101509590609055	-0.9305198864395422	0
484	0.1891619530212956	0.5945692982100967	-0.37346625607511785	-0.6120616036622237	-0.34118841359516394	-0.8066629176407069	-0.9401784568268217	0
485	-0.5867662728023304	0.4815660854720143	-0.6950846209472642	-0.6191966153007821	-0.37172135173800946	-0.9774347170453557	-0.8737741693799923	0
486	-0.36091124789065687	0.3563692238032769	-0.6519536947833608	-0.5858354639677935	-0.2145942651862933	-0.9194646552407187	-0.8192212593405077	0
487	-0.26435485539753	0.22085756316969432	-0.5991216148791381	-0.5666128268685178	-0.4085534347346664	-1.0535969878186129	-0.8922001197320049	0
488	-0.3740622063622029	0.08141091717064868	-0.5592750650414833	-0.5354714064355918	-0.5518597623805641	-1.1583458527614963	-0.9574979281435078	0
489	-0.8258857364360621	-0.05191495874393271	-0.33634538022947746	-0.34403833728101746	-0.10615930954976212	-0.9446940264042315	-0.9157705330406665	0
490	-1.107546268369608	-0.16282750532040752	-0.19625943717884864	-0.03152986623758546	-0.37795531567039126	-0.8805324420521995	-0.9089292914544992	2
491	-1.0925949265975154	-0.23769457662180152	0.7512439120126504	0.9097142605682497	0.5355301070259701	0.07467094508953982	-0.7936699778744646	2
492	-0.6657600027021612	-0.27537699851177266	0.6214146448262828	0.924489518927249	1.2979167773981164	0.8059012793524049	1.105010895973863	3
493	0.08635267121810775	-0.27099352866192616	-0.645576642830483	-0.2422800852791928	0.3359092265672972	-0.22780945971164163	1.123928943766371	1
494	0.3537797195935782	-0.21809511136703197	-0.6141055579306786	-0.3074300337816776	-0.3999105283598021	-0.632807417756856	-0.7067686297994908	0
495	-0.17758454068888038	-0.12523655970902398	-0.5440789403064138	-0.40444069395248833	-0.10546886734816106	-0.46804296195874595	-0.8146582202991914	0
496	-0.035712551523416826	-0.004646658061588956	-0.6709103069851018	-0.7207909168735572	0.1910075623284609	-0.6612524823079211	-0.8625109800063824	0
497	0.14811142868630742	0.13694270286940133	-0.7234065804028689	-0.726242867823608	-0.2613496223331135	-0.8981186599841108	-0.8224545928503229	0
498	-0.02622483754371259	0.2888778280965719	-0.6829624457671613	-0.6545724783436317	-0.4983496751136572	-0.8692681944050034	-0.6530113618044742	0
499	-0.7488364715031507	0.4350819980822099	-0.6525984878126666	-0.6088333360161109	-0.2794532200977549	-0.6265579978474424	-0.48753684924897217	0
500	-0.9709530234422811	0.5608609357389628	-0.6750392137961456	-0.6534433732212764	-0.33000646957643864	-0.6444329981401312	-0.5613896723978438	0
501	-0.8645761265718138	0.6539627228053688	-0.6470517767027639	-0.5441231766705243	-0.6973005267947512	-0.7737767896476005	-0.7335502221453504	0
502	-1.2425176382556498	0.7051846282714263	-0.536395818467363	-0.5081234109835429	-0.09882454883379321	-0.5065892460665592	-0.7730944596857506	0
503	-0.4014900003975753	0.7093758745365619	-0.569050138293152	-0.6674546033145885	0.31739704267785873	-0.159315351232811	-0.2591279955016503	0
504	0.22808695401212659	0.6661596018707997	-0.5845013396794697	-0.41935110901318723	0.06737543731362369	0.05593007105575547	0.12137426272772528	0
505	-0.5839713434859382	0.5802583667188945	-0.16656177093165206	0.13334397901883288	-0.10451704240942566	0.1378612351277329	-0.21971179061947416	2
506	-0.24912045052860546	0.46150459210714057	-0.2862738482180517	-0.17875749382285358	-0.043686315869970835	-0.372935605172246	-0.6266184060538802	0
507	-0.08192706478702771	0.3249174555201333	-0.7712594660158804	-0.8221767184924347	-0.10604879429351956	-0.9703671221251026	-0.7728333136043066	0
508	-0.45840990898089073	0.19138548787535786	-0.7484866390286917	-0.8444354945318978	-0.24250734055826823	-1.1132366935418185	-0.713425588175496	0
509	-1.0296605647361556	0.10093243311897745	-0.7272349829328111	-0.8040314258387161	-0.19447573159878914	-0.9576124089816334	-0.6347397433003705	0
510	-0.7097163864861373	0.07493627862686413	-0.6295714417014486	-0.7055829650015862	-0.335939216571834	-0.6229226207660663	-0.5342117819541797	0
511	-0.49831033010264153	0.08462786283030714	-0.5509784567989341	-0.5633554736753879	-0.2862263898516648	-0.5725331512580295	-0.5908050652448972	0
